tweet_id,user_id,screen_name,name,club,day,area,block,place,url
741183711979307008,1378068122,n_hashiba2,"はしばのりこ@絶対零度2・G36","クールキャンディー","金","東","Ｙ","18a",https://twitter.com/n_hashiba2/status/741183711979307008
741183707483013122,67521069,cheapworks,"Cheap","CHEAPWORKS","月","北東","Ω","00z",https://twitter.com/cheapworks/status/741183707483013122
741183704022671365,111525975,wanwandoh,"ままま＠土曜東シ－78b","チョキの神さま","土","東","シ","78b",https://twitter.com/wanwandoh/status/741183704022671365
741183703032811521,2878938398,remana22,"MANA","けんじゃたいむ","土","東","シ","69b",https://twitter.com/remana22/status/741183703032811521
741183702479179777,336605193,hayakawa_akari,"早川あかり","MUSES　GARDEN","土","東","Ｍ","24b",https://twitter.com/hayakawa_akari/status/741183702479179777
741183702223360000,134474215,Ayafuya_S,"高岡まなる","あやふやサクラいろ","金","西","ｍ","30a",https://twitter.com/Ayafuya_S/status/741183702223360000
741183701434781696,3834333854,Am_cb,"こじ丸.*","Arinos","土","東","イ","51a",https://twitter.com/Am_cb/status/741183701434781696
741183699266347008,84633157,sakai004,"坂井みなと","Right away","土","西","ｇ","04a",https://twitter.com/sakai004/status/741183699266347008
741183696087187456,1667282730,TokyoZombieDX,"TokyoZombieDelux","TOKYO ZOMBIE DELUX","金","西","ａ","55b",https://twitter.com/TokyoZombieDX/status/741183696087187456
741183695806074880,129796318,HouraijiN,"敷き紙ﾏﾝこ?@土曜_西_r-03a","Over The Coffee","土","西","ｒ","03a",https://twitter.com/HouraijiN/status/741183695806074880
741183695432847360,28033451,rorinoutage,"四万十川?","ロリの宴","日","東","ネ","17b",https://twitter.com/rorinoutage/status/741183695432847360
741183690517028864,275338439,kgrb21,"ユキナリ@(土)東Ｋ-14a","カネコリムスメ","土","東","Ｋ","14a",https://twitter.com/kgrb21/status/741183690517028864
741183684976332800,272827351,niltea,"渋澤タカシ","Nilgiri Tea","日","西","く","40a",https://twitter.com/niltea/status/741183684976332800
741183682644303872,236855681,yukine_1020,"しずり","とりぷるもぐもぐ。","土","東","ラ","09a",https://twitter.com/yukine_1020/status/741183682644303872
741183681201475585,359457353,yue_suoh,"朱凰ゆえ","風読亭","土","東","Ｘ","06b",https://twitter.com/yue_suoh/status/741183681201475585
741183676986204160,175143312,tubuyakupanda,"Nパンダム@サンクリE09b","クマネコ科","日","東","Ｑ","05b",https://twitter.com/tubuyakupanda/status/741183676986204160
741183676562706432,95018527,rama323,"らま","かるわに","日","東","ト","39b",https://twitter.com/rama323/status/741183676562706432
741183675774042112,14378025,havemoon,"きづきあきづき","はべむん","日","東","Ｊ","18b",https://twitter.com/havemoon/status/741183675774042112
741183674444447745,1615050716,hainekombu,"はいねこんぶ＠歌姫63","空想シフト","土","東","J","33a",https://twitter.com/hainekombu/status/741183674444447745
741183672968040449,143394278,no18no18,"チョコボーイNo.18","１８ちゃんねる","土","東","ラ","12b",https://twitter.com/no18no18/status/741183672968040449
741183672749981697,470745466,fuyukoon,"紺ふゆこ□夏コミ３日目コ48b","コトリズム","日","東","コ","48b",https://twitter.com/fuyukoon/status/741183672749981697
741183669520367616,181024248,btakamas,"たかます@ルーミアオンリー","びいどろっぷ","土","東","Ｏ","29a",https://twitter.com/btakamas/status/741183669520367616
741183668509540352,2514691287,KH98316006,"KH","K☆H","日","東","テ","27a",https://twitter.com/KH98316006/status/741183668509540352
741183666106208256,62451084,watermelon_soda,"すいかソーダ","MIRAGE CAT","金","東","ホ","22b",https://twitter.com/watermelon_soda/status/741183666106208256
741183665124704256,107780244,xtomoki,"ともき?@コミケ2日目東ケ16b","studio plus","土","東","ケ","16b",https://twitter.com/xtomoki/status/741183665124704256
741183660481613824,88192880,jackstyle_dw,"Naoki.M@6/25光と音の世界遺産","ProjectXEVEX","日","西","ｑ","38a",https://twitter.com/jackstyle_dw/status/741183660481613824
741183657923076096,222816581,madoromi_n,"ならしま??ア08b","madoromi","金","東","Ｊ","30a",https://twitter.com/madoromi_n/status/741183657923076096
741183654437609474,1971849012,angeltype9,"ネジキリオ◆C90 2日目シ61a","ANGELTYPE","土","東","シ","61a",https://twitter.com/angeltype9/status/741183654437609474
741183651191214080,94955903,morotira,"ぎだ","ねまき","土","東","リ","10a",https://twitter.com/morotira/status/741183651191214080
741183649110888452,4812375494,hei8_ep,"平八郎","さくらくら e.p.","金","東","Ｕ","09b",https://twitter.com/hei8_ep/status/741183649110888452
741183648108412928,132888930,hg_anko,"萩あんこ＠6/12名古屋国際会議場J05","文華堂","土","東","ネ","11b",https://twitter.com/hg_anko/status/741183648108412928
741183642106355712,80041517,beniimo0707,"紅いも男爵＠お嬢メシ参加","Imcomplete","日","東","Ｕ","59b",https://twitter.com/beniimo0707/status/741183642106355712
741183640982323200,15071664,arabaki,"ゆとりのT-10","パチュ?パチュ?んほ?んほ?","土","東","メ","40a",https://twitter.com/arabaki/status/741183640982323200
741183638482518021,64360795,hachipuyo,"はちぷよ","ｍ*8","土","東","Ｉ","05a",https://twitter.com/hachipuyo/status/741183638482518021
741183636553105408,3149571300,hina_doriyo,"雛鳥/Lionheartで今から瀕死","'clock","土","東","ウ","02b",https://twitter.com/hina_doriyo/status/741183636553105408
741183636368547841,73087641,ti_kuwa,"ちくわ","ちくわ部室","金","東","セ","43a",https://twitter.com/ti_kuwa/status/741183636368547841
741183635982831616,49492282,teddywolf,"光の戦士てっど","倫敦王子","土","東","ア","20b",https://twitter.com/teddywolf/status/741183635982831616
741183634292383744,3005472835,shikyudatsu,"子宮脱普及委員","ありくいVライン","土","東","Ｑ","46b",https://twitter.com/shikyudatsu/status/741183634292383744
741183631352168448,2792876611,mow_akan,"あかん子","あかんか","金","東","ト","17a",https://twitter.com/mow_akan/status/741183631352168448
741183630752374784,789673549,kinomm30,"木下まひる","しおむすび","日","西","す","03a",https://twitter.com/kinomm30/status/741183630752374784
741183629598949377,265653175,KATSUDANSOU,"KTDNSU◎日曜日東ト06b","タチカワ重工業","日","東","ト","06b",https://twitter.com/KATSUDANSOU/status/741183629598949377
741183629405999105,261571208,oieki,"おおい@C90 三日目 西ら01b","RAILROAD研究所","日","西","ら","01b",https://twitter.com/oieki/status/741183629405999105
741183627908636672,4287581293,shibobon_mt,"シホム@家宝 P-49b","アルミルア","金","東","Ｃ","14b",https://twitter.com/shibobon_mt/status/741183627908636672
741183625937321984,192778420,sasa_yabu00,"ささ*2日目東R32a","33cle","土","東","Ｒ","32a",https://twitter.com/sasa_yabu00/status/741183625937321984
741183615967449088,144480331,nawako123,"なわこ@夏コミ2日目コ-48a","なわこじん","土","東","コ","48a",https://twitter.com/nawako123/status/741183615967449088
741183607679553536,2407137084,corv0301,"corv＠文箱","文箱","日","東","サ","45a",https://twitter.com/corv0301/status/741183607679553536
741183606739996672,97726737,waka_tyakku,"アポカリプス観てきたよ若飛むぱG80","若飛_","土","東","プ","57b ",https://twitter.com/waka_tyakku/status/741183606739996672
741183601136410624,83629286,yuasa_san,"ゆあさ","猫じゃらされ","日","東","テ","40a",https://twitter.com/yuasa_san/status/741183601136410624
741183597047091200,83099430,kureha4,"四条紅羽?3日目東ア45a","リリィシズム","日","東","ア","45a",https://twitter.com/kureha4/status/741183597047091200
741183593398030336,53895882,_hihumi123_,"一二三 始 ?","一二三家","土","東","レ","47b",https://twitter.com/_hihumi123_/status/741183593398030336
741183591074410496,103017389,oakaka_gohan,"花の都芸人@1日目西ｂ48a","どっくりぽんかんじま","金","西","ｂ","48a",https://twitter.com/oakaka_gohan/status/741183591074410496
741183589400903681,848698926,enju774R18,"エンジュ@ズル剥け/夏ｺﾐ２日目","びびっどがーたーぶーつ","土","東","ク","14b",https://twitter.com/enju774R18/status/741183589400903681
741183586544427011,2220548425,koudukitsubasa,"紅月翼@3日目D-13a","夢想街道","日","東","Ｄ","13a",https://twitter.com/koudukitsubasa/status/741183586544427011
741183584564695040,144935497,sheena_kotori,"しーな@まかミュ最高！！続編も見たいな?","るぷぷ","金","東","ヌ","02a",https://twitter.com/sheena_kotori/status/741183584564695040
741183583960735744,58772208,ruo77ruo,"るお","cyanotype","日","東","ウ","49b",https://twitter.com/ruo77ruo/status/741183583960735744
741183579028217857,630969583,yaneko_uta,"やねこ","ILD CAT あいるどきゃっと","日","東","Ｔ","54b",https://twitter.com/yaneko_uta/status/741183579028217857
741183576222240769,95138264,saijoh,"さいじょーしもん?","彩Lotus","日","東","ソ","46a",https://twitter.com/saijoh/status/741183576222240769
741183573495971840,109499250,tanic_,"た に し","タニシ屋","日","東","Ｈ","07b",https://twitter.com/tanic_/status/741183573495971840
741183567233851392,137311654,haruneco_,"春乃つくし","はるねこ。","日","東","ア","46a",https://twitter.com/haruneco_/status/741183567233851392
741183564973117441,243844063,kuroo69,"山下ｸﾛｦｺﾐｹ：ﾗ51b","くろほんやさん","日","東","ラ","51b",https://twitter.com/kuroo69/status/741183564973117441
741183564331388928,3317329844,jyako_ars,"じゃこ☆王都H27、28","Any","金","東","エ","25a",https://twitter.com/jyako_ars/status/741183564331388928
741183554017628164,105784045,rakitarou,"ラキ?@ぱんっあふぉーB38","NEONLIGHT","土","東","Ｑ","11a",https://twitter.com/rakitarou/status/741183554017628164
741183550393700355,2440284398,eightone1985,"eightone/はった@土)東マ24a","駄兎本舗","土","東","マ","24a",https://twitter.com/eightone1985/status/741183550393700355
741183547147444224,289201141,SKitano1,"S.Kitano 日曜日 東Ｔ42a","流風舎","日","東","Ｔ","42a",https://twitter.com/SKitano1/status/741183547147444224
741183545394135040,1140009535,miamia810,"石田みあ@2日目Ｄ-46b","Black Icebox","土","東","Ｄ","46b",https://twitter.com/miamia810/status/741183545394135040
741183544936914945,83388129,tyanekosu,"ちゃー@2日目東R-24b","コロネーゼ","土","東","Ｒ","24b",https://twitter.com/tyanekosu/status/741183544936914945
741183544441995265,2408420725,ridil_jp,"Ridil－ニシム監督－c90","Ridil","土","西","ｍ","27a",https://twitter.com/ridil_jp/status/741183544441995265
741183539828248576,1003252742,chinachu0x0,"?天使ちな?@ｻﾝｸﾘH14a","ぅさぎのぉゃっ","土","西","ｇ","36a",https://twitter.com/chinachu0x0/status/741183539828248576
741183533733974017,1491423114,tez801_neo,"TEZ（てづ）","カッテージチーズ","金","東","Ｊ","49a",https://twitter.com/tez801_neo/status/741183533733974017
741183528478461953,436461304,mzykMK2,"みずゆき","ディートヘルム","金","東","ナ","30a",https://twitter.com/mzykMK2/status/741183528478461953
741183524250767360,145544451,sasakumakyouta,"ささくま","PandaCotta","土","東","Ｏ","08b",https://twitter.com/sasakumakyouta/status/741183524250767360
741183519318122496,1116576139,_nagisa00,"渚","ＧＨＯＳＴ  ＴＯＷＮ","金","東","プ","19a",https://twitter.com/_nagisa00/status/741183519318122496
741183516486995968,133738944,itsumi2,"逸見五美","SAKAKI","金","東","ミ","24a",https://twitter.com/itsumi2/status/741183516486995968
741183516155609088,1559914670,weekend_fs,"無能っぷりに定評のあるW/end提督","FreeSQUARE","土","東","Ｐ","48b",https://twitter.com/weekend_fs/status/741183516155609088
741183513379151873,43908988,yuurik,"桐枝侑璃・杉野蒼霞","zoned-out Loser","金","東","ス","36a",https://twitter.com/yuurik/status/741183513379151873
741183513269964805,2926201724,ebitin_asunaro,"ゑびちん☆6/19全ケイ9 ヘ28b","あすなろ苺軍艦","金","東","レ","31b",https://twitter.com/ebitin_asunaro/status/741183513269964805
741183508421316608,55268688,kontiku,"小竹ひろのり","こんちく庄","土","東","Ｏ","37a",https://twitter.com/kontiku/status/741183508421316608
741183507381129216,249095235,puwawagawa,"ぷわ","ぐっさん邸","土","西","ｉ","15a",https://twitter.com/puwawagawa/status/741183507381129216
741183499999186945,1347574712,mamesibori_inu,"豆しぼり犬","リブレット","金","東","ス","30a",https://twitter.com/mamesibori_inu/status/741183499999186945
741183496874393600,21329503,hirase07,"平瀬ゆう","アトリエ桃源郷","土","東","Ｓ","15b",https://twitter.com/hirase07/status/741183496874393600
741183485033910273,167996221,hasko3,"ゆうま","羊飼いの憂鬱","金","東","ア","30a",https://twitter.com/hasko3/status/741183485033910273
741183481280008192,19861714,akinosora0726,"あきのそら★ネ10b","ぺたパン","日","東","ネ","10b",https://twitter.com/akinosora0726/status/741183481280008192
741183481028345856,66609606,rinedon,"りね@大犬6/11","珈琲牛乳","土","東","ラ","15a",https://twitter.com/rinedon/status/741183481028345856
741183476536250368,1103524664,asbr_km,"こま/6/19ccネ01a","アサルトビア","金","東","Ｚ","35b",https://twitter.com/asbr_km/status/741183476536250368
741183476536205313,4474574659,fkym_hq,"福山:RTS9東4ク54b","星屑ダンサー","金","東","テ","51b",https://twitter.com/fkym_hq/status/741183476536205313
741183475886104576,2884948986,Mcro_Ryua,"えむくろ＠土曜日ー東E02b","小さな塵","土","東","Ｅ","02b",https://twitter.com/Mcro_Ryua/status/741183475886104576
741183474850107392,142640997,kulumimi,"三嶋くるみ","Poppy Seed","日","東","Ｚ","47b",https://twitter.com/kulumimi/status/741183474850107392
741183472224473088,230706108,ERIMO_WKS,"ERIMO・7/16百人百色展","ERIMO","日","西","あ","21a",https://twitter.com/ERIMO_WKS/status/741183472224473088
741183470530007040,756533538,riba_ta,"りばた/クリマ土曜M256","とおくちかく","日","西","さ","28a",https://twitter.com/riba_ta/status/741183470530007040
741183469477208064,62405708,SX1000,"徳島ビザン光博(芸カ/ス11)","KES3000","日","東","Ｊ","27a",https://twitter.com/SX1000/status/741183469477208064
741183467489136640,93615269,gentan26,"ゲンタン３日目東Q１０ｂ","源屋","日","東","Ｑ","10b",https://twitter.com/gentan26/status/741183467489136640
741183461021491201,92713871,reki09,"碧門／九我山＠三日目西と03b","ＡＱＵＡ? ＰＩＥＲＣＥ","日","西","と","03b",https://twitter.com/reki09/status/741183461021491201
741183460891594752,1625583728,jtanchi_oshiire,"J犬","J36","金","東","Ｉ","31a",https://twitter.com/jtanchi_oshiire/status/741183460891594752
741183458060439552,1061693834,nekonoyuzu,"猫乃ゆず@秋篇3週目","Redemption","日","東","イ","50b",https://twitter.com/nekonoyuzu/status/741183458060439552
741183457502466048,144035106,Remily7588,"空を辿ったれみ","論文発表","水","B","5","501",https://twitter.com/Remily7588/status/741183457502466048
741183453190705152,117411551,kana_ta_kaya_91,"常夜みあ＠C90 日曜日西c54b","I am sunshine.","日","西","ｃ","54b",https://twitter.com/kana_ta_kaya_91/status/741183453190705152
741183448283381760,863668118,satoimo_world,"さといもは紅魔祭一般","芋煮界","土","西","ｋ","41a",https://twitter.com/satoimo_world/status/741183448283381760
741183448228892672,57026662,ele_tria,"椎名聖@土曜日東I-30a","Antrakt","土","東","Ｉ","30a",https://twitter.com/ele_tria/status/741183448228892672
741183446643441664,164095594,massa8991,"じぇ～ 島風会主催です。","Plan-J","土","東","ク","24a",https://twitter.com/massa8991/status/741183446643441664
741183445141852160,4874503369,skyblue_moom,"メメ★OH2ル19b","Citrus","金","東","Ｖ","53a",https://twitter.com/skyblue_moom/status/741183445141852160
741183441396322305,3183955206,ichitkrb,"イチ","少し長い休暇","土","東","セ","02b",https://twitter.com/ichitkrb/status/741183441396322305
741183437319622656,87059024,boreford,"糸畑要8/13東ム33a","熊猫小屋","土","東","ム","33a",https://twitter.com/boreford/status/741183437319622656
741183436660965380,584971588,Re_asinoyu,"足湯","テジマ","金","東","Ｚ","31a",https://twitter.com/Re_asinoyu/status/741183436660965380
741183435574632448,9517252,madam_s,"ms","爽快主婦","日","東","ル","54a",https://twitter.com/madam_s/status/741183435574632448
741183435050385408,759487118,tsubakiya_dress,"椿（芸カ→ナ35）","Cheval Glass","金","西","ｇ","35b",https://twitter.com/tsubakiya_dress/status/741183435050385408
741183432877690880,52311690,yuya_neko,"ゆや＠6/18 Mix TeaParty","C3","土","東","ケ","37b",https://twitter.com/yuya_neko/status/741183432877690880
741183427802746880,87220402,YuzurihaP,"ユズリハ","ゆ。","日","東","テ","52a",https://twitter.com/YuzurihaP/status/741183427802746880
741183427576221696,2814691675,na_umanari,"無望菜志","RUBBISH選別隊","日","東","カ","31a",https://twitter.com/na_umanari/status/741183427576221696
741183426980503552,106063809,kiribako23,"桐生＠夏コミ1日目ニ-23a","桐匣","金","東","ニ","23a",https://twitter.com/kiribako23/status/741183426980503552
741183426061946882,1516144386,netz0804,"熱津しずたろう?提督改2@土曜東F27a","アッタカタンさん","土","東","Ｆ","27a",https://twitter.com/netz0804/status/741183426061946882
741183422291316736,2739804247,tansan17,"soda","carbonate","金","東","ハ","24b",https://twitter.com/tansan17/status/741183422291316736
741183421653737472,417545636,yotsucation,"睦月ヨツカ@陽介のほう","ACID-BASE","金","東","ノ","34a",https://twitter.com/yotsucation/status/741183421653737472
741183421188214784,39123618,Blood_Edge,"焔すばる◆ティア新刊委託中","ほむら屋★プレアデス","日","東","Ｍ","08b",https://twitter.com/Blood_Edge/status/741183421188214784
741183418877104128,2609290830,fkym_h,"福山はるえ:6/19RTS東4ク54b","星屑ダンサー","金","東","テ","51b",https://twitter.com/fkym_h/status/741183418877104128
741183418608680960,160166902,more_6954,"モレ@3日目東レ34a","モレリークス","日","東","レ","34a",https://twitter.com/more_6954/status/741183418608680960
741183418512199680,2375302765,nijiakapinko,"ぴんこ","こどものくに","金","東","カ","52b",https://twitter.com/nijiakapinko/status/741183418512199680
741183417975377921,5376082,shao1555,"Sho Sawada (shao)","XD","日","西","ｆ","27a",https://twitter.com/shao1555/status/741183417975377921
741183417656561664,3016026354,yukyu_ponzu,"悠久ポン酢","flat","土","東","ヨ","16b",https://twitter.com/yukyu_ponzu/status/741183417656561664
741183416587063296,121701995,yunachoco,"ゆな","hoco*hoco","金","東","ユ","43a",https://twitter.com/yunachoco/status/741183416587063296
741183415928553476,102321574,shimosyan,"しもしゃん@2日目西b-46b","MICMNIS","土","西","ｂ","46b",https://twitter.com/shimosyan/status/741183415928553476
741183414800261122,2739561146,Jrs_Information,"Project JRS@日曜西よ-19b","Project JRS","日","西","よ","19b",https://twitter.com/Jrs_Information/status/741183414800261122
741183414166917121,116584464,temarino,"審神者てまり","カレンツ","金","東","ホ","01b",https://twitter.com/temarino/status/741183414166917121
741183409838428160,730796934126927872,_karento_,"歌恋人（かれんと）公式＠東方椰麟祭","歌恋人","土","西","ｑ","14b",https://twitter.com/_karento_/status/741183409838428160
741183405514186752,91464830,inuisekihiko,"犬威赤彦","MIX-ISM","日","東","シ","83a",https://twitter.com/inuisekihiko/status/741183405514186752
741183405476347904,2208889046,prprshow,"スダ＝サン。","スダミンクリューエル","日","西","る","62",https://twitter.com/prprshow/status/741183405476347904
741183403559555072,91802833,kotorixp,"真美P（","ことりくらぶ","日","東","レ","53b",https://twitter.com/kotorixp/status/741183403559555072
741183398790594562,2909828328,info_aquicotte,"aqn@6/12ゲームレジェンド18a","aquicotte","日","東","ホ","39a",https://twitter.com/info_aquicotte/status/741183398790594562
741183397276454912,141795545,asagiri02,"あさぎり?(?´ω`?)","エキセントリックガール","日","東","ツ","23b",https://twitter.com/asagiri02/status/741183397276454912
741183396840275968,332060620,happytoyouxxx,"鳩湯","あいにじゆう","金","東","チ","38b",https://twitter.com/happytoyouxxx/status/741183396840275968
741183394730512385,3251779358,s0Mat,"?うっすー2日目東R50a","もやしきんぐだむ","土","東","Ｒ","50a",https://twitter.com/s0Mat/status/741183394730512385
741183388594233344,297903698,kifumi_moto,"きふみ@虎狩R28","エキス","金","東","Ａ","42a",https://twitter.com/kifumi_moto/status/741183388594233344
741183385939378176,243228171,zzzkezzz,"拳と秘密の作業部屋","地下二階","金","東","Ｘ","60b",https://twitter.com/zzzkezzz/status/741183385939378176
741183384970498048,2602270500,yy_kuso,"ゎぃゎぃ@金-西m29a","アリグリーナ","金","西","ｍ","29a",https://twitter.com/yy_kuso/status/741183384970498048
741183381241626624,124154438,tenyu_yukagen,"湯加減てんゆ～@夏コミ充電中","湯加減いかが？","日","東","タ","15a",https://twitter.com/tenyu_yukagen/status/741183381241626624
741183378171400192,3321630061,Mn_Dvkalm,"MarionetteDevice公式","MarionetteDevice","日","西","ｋ","03b",https://twitter.com/Mn_Dvkalm/status/741183378171400192
741183377982640128,123138672,kurosukek,"甘酒な黒助","Asphalt","金","東","Ｕ","06a",https://twitter.com/kurosukek/status/741183377982640128
741183375940030464,120066533,perozm,"だが 然し","Pero","金","東","ヒ","27b",https://twitter.com/perozm/status/741183375940030464
741183373322768385,149675531,shiguchisatoshi,"シグチサトシ","SIGMANICA","土","東","Ｒ","30a",https://twitter.com/shiguchisatoshi/status/741183373322768385
741183370965573632,121729084,mikanharu,"春希","たそがれみかん","金","東","レ","19b",https://twitter.com/mikanharu/status/741183370965573632
741183367102779392,2378433974,atyumuti,"戌亥あちゅ@単行本発売中","あちゅむち","日","東","Ｇ","01b",https://twitter.com/atyumuti/status/741183367102779392
741183365563355137,4803440544,megapaca_,"めがパカ@二日目 東キ25b","めがパカ","土","東","キ","25b",https://twitter.com/megapaca_/status/741183365563355137
741183362409238528,125548437,_N_I_S_I_N_,"ニシン","にしん三振","日","東","ナ","19a",https://twitter.com/_N_I_S_I_N_/status/741183362409238528
741183352229629952,17754069,osasimilli,"ミリ/2日目東Y-37b","餅はさみうちだっ！","土","東","Ｙ","37b",https://twitter.com/osasimilli/status/741183352229629952
741183346592489473,3230977646,lego0109,"中川","LEGO!","土","東","Ａ","54a",https://twitter.com/lego0109/status/741183346592489473
741183344411435008,167014402,roombutterfly,"うるめ","room-butterfly","土","西","ｋ","20b",https://twitter.com/roombutterfly/status/741183344411435008
741183341416718336,132163489,kaya666,"火弥","ADDICT","土","東","ヌ","01b",https://twitter.com/kaya666/status/741183341416718336
741183341194416130,285554707,yumiyukiiii,"ゆみゆき","AZALEA","金","東","Ｐ","45a",https://twitter.com/yumiyukiiii/status/741183341194416130
741183339575398401,196279531,yuyatta,"ふぉゆ@7/3閃華、夏コミ(土)シ19b","Suite Ruby","土","東","シ","19b",https://twitter.com/yuyatta/status/741183339575398401
741183333313318912,52699646,rityulate,"りいちゅ@ 3日目東A-19b","eterna-radiare","日","東","Ａ","19b",https://twitter.com/rityulate/status/741183333313318912
741183331664986112,273306409,c_tayuri,"たゆり◆6/29新刊7/2サイン会","h*f","土","東","セ","21b",https://twitter.com/c_tayuri/status/741183331664986112
741183324417196033,98363535,Aniki_00,"aniki","筋肉企画","土","東","マ","21a",https://twitter.com/Aniki_00/status/741183324417196033
741183324291403776,4054493773,SierraTango_ff,"サークル Sierra Tango","Sierra Tango","土","東","ケ","28b",https://twitter.com/SierraTango_ff/status/741183324291403776
741183323976798208,2514358326,neon_soft_game,"ねおんそふと＠3日目/西b37a","ねおんそふと","日","西","ｂ","37a",https://twitter.com/neon_soft_game/status/741183323976798208
741183323972599808,330165845,BeginningEgg,"猫囃子/Nekobayashi","The Beginning Egg","日","西","さ","37b",https://twitter.com/BeginningEgg/status/741183323972599808
741183320990441472,113386897,torinakuura,"桐羽ゆい@夏コミ日曜東ヒ33a","鳥啼歌","日","東","ヒ","33a",https://twitter.com/torinakuura/status/741183320990441472
741183318004277248,327351615,CptKona,"Cpt.KONA太@(〓ω〓.)","ZEROCOOL","日","西","せ","10b",https://twitter.com/CptKona/status/741183318004277248
741183304049692673,62470612,riron_k,"りろんちょ","差出人はR","土","東","メ","24a",https://twitter.com/riron_k/status/741183304049692673
741183303118512128,361069426,6thbody,"六羽田トモエ","ENHANCE HEART","土","東","Ｃ","09b",https://twitter.com/6thbody/status/741183303118512128
741183302090952704,306692537,kaeruno_mayurin,"まゆりん","ミステリーサークル","日","東","ホ","18a",https://twitter.com/kaeruno_mayurin/status/741183302090952704
741183300614557697,512107489,kanaikk,"かない","鐘々","日","東","エ","38a",https://twitter.com/kanaikk/status/741183300614557697
741183300249604097,196193843,goldxtc,"明智@6/19東５ニ18a","Gold XTC","金","東","Ｑ","45a",https://twitter.com/goldxtc/status/741183300249604097
741183299536621568,3006115950,hoshi_cli,"星花クリオネロジカル＊公式","星花クリオネロジカル","土","東","サ","41a",https://twitter.com/hoshi_cli/status/741183299536621568
741183298274086912,113284724,BANANA_TAN,"BANANA☆イバルガチ東Ｘ21a","核娘隊","土","東","Ｘ","21a",https://twitter.com/BANANA_TAN/status/741183298274086912
741183297963720704,86340649,ginsharinaoko,"石鎚ぎんこ@東Ｉ‐01a","ぎんしゃり。","日","東","Ｉ","01a",https://twitter.com/ginsharinaoko/status/741183297963720704
741183296743182336,269863336,lakebiwa21,"みずがめ（東方吹大阪定演来場御礼）","びわこfactory","日","西","ゆ","41b",https://twitter.com/lakebiwa21/status/741183296743182336
741183295086465024,117135964,Riritic,"R2","ＳＴＵＤＩＯサッカー野郎ぜ!!","金","東","Ｎ","16a",https://twitter.com/Riritic/status/741183295086465024
741183294960631808,128824191,kon7iro,"紺色。二日目東セ30b","UN-Heaven","土","東","セ","30b",https://twitter.com/kon7iro/status/741183294960631808
741183293622607872,140675928,youme_tkk,"ひつじたかこ＠東テ39b","おとな出版","日","東","テ","39b",https://twitter.com/youme_tkk/status/741183293622607872
741183291223511044,2852975023,roku_sichi,"ろくしち【全ケイ・へ07ｂ】","APPLECANDY","日","東","ケ","17a",https://twitter.com/roku_sichi/status/741183291223511044
741183288862113794,22358095,kirusu,"kirusu","ONI.R.S","土","東","Ｒ","54a",https://twitter.com/kirusu/status/741183288862113794
741183288635592704,180280967,yanderenai,"ヤンデレない","さるみあっき","日","東","Ｅ","21a",https://twitter.com/yanderenai/status/741183288635592704
741183283417882625,84519032,Adan2JP,"Adanの中にはTokiToriがいる","Acute Strings","日","西","ｑ","04b",https://twitter.com/Adan2JP/status/741183283417882625
741183279550734336,3183705768,nekotawawa,"ネコタワワ","ネコタワワ","日","東","Ａ","71b",https://twitter.com/nekotawawa/status/741183279550734336
741183276778291202,2565445045,demarcetion3,"ナカノーシャ(Наканоша)","干支猫神社","月","南","ヰ","89c",https://twitter.com/demarcetion3/status/741183276778291202
741183271057432576,30688665,mozuyun,"MZ-Yun＠二日目東Ｑ06a","Ａｎｕ","土","東","Ｑ","06a",https://twitter.com/mozuyun/status/741183271057432576
741183270826582016,3220507320,yutaru_x02x,"ゆたる@FGO","あくりたるあ","金","東","Ｚ","13b",https://twitter.com/yutaru_x02x/status/741183270826582016
741183269149020161,254383081,mikeou_,"みけおう","PINK CHUCHU","日","東","Ａ","33a",https://twitter.com/mikeou_/status/741183269149020161
741183267815071745,60259096,naporu,"なぽる","ぽるぽるのかけら","日","東","コ","53a",https://twitter.com/naporu/status/741183267815071745
741183263964680192,1189351568,yutaltsuto,"ゆう。@ C90１日目西m01b","さーくるゆたっと。","金","西","ｍ","01b",https://twitter.com/yutaltsuto/status/741183263964680192
741183263503450112,62020655,yamori84,"ＣＲ矢守±6/19 東３Ａ65a","アクセルプラス","金","東","Ｃ","15a",https://twitter.com/yamori84/status/741183263503450112
741183258105393153,109636117,nodabunshichi,"野田文七@土曜日西K-42b","劇団文七","土","西","ｋ","42b",https://twitter.com/nodabunshichi/status/741183258105393153
741183254649151488,38641999,crlf,"ろぉか","Atelier Coppelia","金","西","ｏ","11b",https://twitter.com/crlf/status/741183254649151488
741183243915927553,5070531,Quisty,"きすちぃ@(｀・ω・´@)","くちづけこうちゃ","日","東","Ｙ","45b",https://twitter.com/Quisty/status/741183243915927553
741183240518520832,89703841,teritamayo,"迷","ABLISS","金","東","Ａ","71a",https://twitter.com/teritamayo/status/741183240518520832
741183240505954304,2227738008,shidukitei_aya,"梓月綾＠夏コミ3日目東ナ15a","梓月亭","日","東","ナ","15a",https://twitter.com/shidukitei_aya/status/741183240505954304
741183239897812992,2391123498,rami29rami,"らみ@しんどいしたい","みるくくらうん","金","東","セ","29a",https://twitter.com/rami29rami/status/741183239897812992
741183237821603840,2917480602,nisi_dff,"西","WEST","土","東","Ｙ","43a",https://twitter.com/nisi_dff/status/741183237821603840
